memory_length,nb_attractors,min_attractors,max_attractors,eta,tick
444, 41, 41, 45, 0.15000000000000013, 0
443, 41, 41, 45, 0.15000000000000013, 0
442, 41, 41, 45, 0.15000000000000013, 0
441, 41, 41, 45, 0.15000000000000013, 0
440, 41, 41, 45, 0.15000000000000013, 0
439, 41, 41, 45, 0.15000000000000013, 0
438, 41, 41, 45, 0.15000000000000013, 0
437, 41, 41, 45, 0.15000000000000013, 0
436, 41, 41, 45, 0.15000000000000013, 0
435, 41, 41, 45, 0.15000000000000013, 0
434, 41, 41, 45, 0.15000000000000013, 0
433, 41, 41, 45, 0.15000000000000013, 0
432, 41, 41, 45, 0.15000000000000013, 0
431, 41, 41, 45, 0.15000000000000013, 0
430, 41, 41, 45, 0.15000000000000013, 0
429, 41, 41, 45, 0.15000000000000013, 0
428, 41, 41, 45, 0.15000000000000013, 0
427, 41, 41, 45, 0.15000000000000013, 0
426, 41, 41, 45, 0.15000000000000013, 0
425, 41, 41, 45, 0.15000000000000013, 0
424, 41, 41, 45, 0.15000000000000013, 0
423, 41, 41, 45, 0.15000000000000013, 0
422, 41, 41, 45, 0.15000000000000013, 0
421, 41, 41, 45, 0.15000000000000013, 0
420, 41, 41, 45, 0.15000000000000013, 0
419, 41, 41, 45, 0.15000000000000013, 0
418, 41, 41, 45, 0.15000000000000013, 0
417, 41, 41, 45, 0.15000000000000013, 0
416, 41, 41, 45, 0.15000000000000013, 0
415, 41, 41, 45, 0.15000000000000013, 0
414, 41, 41, 45, 0.15000000000000013, 0
413, 41, 41, 45, 0.15000000000000013, 0
412, 41, 41, 45, 0.15000000000000013, 0
411, 41, 41, 45, 0.15000000000000013, 0
410, 41, 41, 45, 0.15000000000000013, 0
409, 41, 41, 45, 0.15000000000000013, 0
408, 41, 41, 45, 0.15000000000000013, 0
407, 41, 41, 45, 0.15000000000000013, 0
406, 41, 41, 45, 0.15000000000000013, 0
405, 41, 41, 45, 0.15000000000000013, 0
404, 41, 41, 45, 0.15000000000000013, 0
403, 41, 41, 45, 0.15000000000000013, 0
402, 41, 41, 45, 0.15000000000000013, 0
401, 41, 41, 45, 0.15000000000000013, 0
400, 41, 41, 45, 0.15000000000000013, 0
399, 41, 41, 45, 0.15000000000000013, 0
398, 41, 41, 45, 0.15000000000000013, 0
397, 41, 41, 45, 0.15000000000000013, 0
396, 41, 41, 45, 0.15000000000000013, 0
395, 41, 41, 45, 0.15000000000000013, 0
394, 41, 41, 45, 0.15000000000000013, 0
393, 41, 41, 45, 0.15000000000000013, 0
392, 41, 41, 45, 0.15000000000000013, 0
391, 41, 41, 45, 0.15000000000000013, 0
390, 41, 41, 45, 0.15000000000000013, 0
389, 41, 41, 45, 0.15000000000000013, 0
388, 41, 41, 45, 0.15000000000000013, 0
387, 41, 41, 45, 0.15000000000000013, 0
386, 41, 41, 45, 0.15000000000000013, 0
385, 41, 41, 45, 0.15000000000000013, 0
384, 41, 41, 45, 0.15000000000000013, 0
383, 41, 41, 45, 0.15000000000000013, 0
382, 41, 41, 45, 0.15000000000000013, 0
381, 41, 41, 45, 0.15000000000000013, 0
380, 41, 41, 45, 0.15000000000000013, 0
379, 41, 41, 45, 0.15000000000000013, 0
378, 41, 41, 45, 0.15000000000000013, 0
377, 41, 41, 45, 0.15000000000000013, 0
376, 41, 41, 45, 0.15000000000000013, 0
375, 41, 41, 45, 0.15000000000000013, 0
374, 41, 41, 45, 0.15000000000000013, 0
373, 41, 41, 45, 0.15000000000000013, 0
372, 41, 41, 45, 0.15000000000000013, 0
371, 41, 41, 45, 0.15000000000000013, 0
370, 41, 41, 45, 0.15000000000000013, 0
369, 41, 41, 45, 0.15000000000000013, 0
368, 41, 41, 45, 0.15000000000000013, 0
367, 41, 41, 45, 0.15000000000000013, 0
366, 41, 41, 45, 0.15000000000000013, 0
365, 41, 41, 45, 0.15000000000000013, 0
364, 41, 41, 45, 0.15000000000000013, 0
363, 41, 41, 45, 0.15000000000000013, 0
362, 41, 41, 45, 0.15000000000000013, 0
361, 41, 41, 45, 0.15000000000000013, 0
360, 41, 41, 45, 0.15000000000000013, 0
359, 41, 41, 45, 0.15000000000000013, 0
358, 41, 41, 45, 0.15000000000000013, 0
357, 41, 41, 45, 0.15000000000000013, 0
356, 41, 41, 45, 0.15000000000000013, 0
355, 41, 41, 45, 0.15000000000000013, 0
354, 41, 41, 45, 0.15000000000000013, 0
353, 41, 41, 45, 0.15000000000000013, 0
352, 41, 41, 45, 0.15000000000000013, 0
351, 41, 41, 45, 0.15000000000000013, 0
350, 41, 41, 45, 0.15000000000000013, 0
349, 41, 41, 45, 0.15000000000000013, 0
348, 41, 41, 45, 0.15000000000000013, 0
347, 41, 41, 45, 0.15000000000000013, 0
346, 41, 41, 45, 0.15000000000000013, 0
345, 41, 41, 45, 0.15000000000000013, 0
344, 41, 41, 45, 0.15000000000000013, 0
343, 41, 41, 45, 0.15000000000000013, 0
342, 41, 41, 45, 0.15000000000000013, 0
341, 41, 41, 45, 0.15000000000000013, 0
340, 41, 41, 45, 0.15000000000000013, 0
339, 41, 41, 45, 0.15000000000000013, 0
338, 41, 41, 45, 0.15000000000000013, 0
337, 41, 41, 45, 0.15000000000000013, 0
336, 41, 41, 45, 0.15000000000000013, 0
335, 41, 41, 45, 0.15000000000000013, 0
334, 41, 41, 45, 0.15000000000000013, 0
333, 41, 41, 45, 0.15000000000000013, 0
332, 41, 41, 45, 0.15000000000000013, 0
331, 41, 41, 45, 0.15000000000000013, 0
330, 41, 41, 45, 0.15000000000000013, 0
329, 41, 41, 45, 0.15000000000000013, 0
328, 41, 41, 45, 0.15000000000000013, 0
327, 41, 41, 45, 0.15000000000000013, 0
326, 41, 41, 45, 0.15000000000000013, 0
325, 41, 41, 45, 0.15000000000000013, 0
324, 41, 41, 45, 0.15000000000000013, 0
323, 41, 41, 45, 0.15000000000000013, 0
322, 41, 41, 45, 0.15000000000000013, 0
321, 41, 41, 45, 0.15000000000000013, 0
320, 41, 41, 45, 0.15000000000000013, 0
319, 41, 41, 45, 0.15000000000000013, 0
318, 41, 41, 45, 0.15000000000000013, 0
317, 41, 41, 45, 0.15000000000000013, 0
316, 41, 41, 45, 0.15000000000000013, 0
315, 41, 41, 45, 0.15000000000000013, 0
314, 41, 41, 45, 0.15000000000000013, 0
313, 41, 41, 45, 0.15000000000000013, 0
312, 41, 41, 45, 0.15000000000000013, 0
311, 41, 41, 45, 0.15000000000000013, 0
310, 41, 41, 45, 0.15000000000000013, 0
309, 41, 41, 45, 0.15000000000000013, 0
308, 41, 41, 45, 0.15000000000000013, 0
307, 41, 41, 45, 0.15000000000000013, 0
306, 41, 41, 45, 0.15000000000000013, 0
305, 41, 41, 45, 0.15000000000000013, 0
304, 41, 41, 45, 0.15000000000000013, 0
303, 41, 41, 45, 0.15000000000000013, 0
302, 41, 41, 45, 0.15000000000000013, 0
301, 41, 41, 45, 0.15000000000000013, 0
300, 41, 41, 45, 0.15000000000000013, 0
299, 41, 41, 45, 0.15000000000000013, 0
298, 41, 41, 45, 0.15000000000000013, 0
297, 41, 41, 45, 0.15000000000000013, 0
296, 41, 41, 45, 0.15000000000000013, 0
295, 41, 41, 45, 0.15000000000000013, 0
294, 41, 41, 45, 0.15000000000000013, 0
293, 41, 41, 45, 0.15000000000000013, 0
292, 41, 41, 45, 0.15000000000000013, 0
291, 41, 41, 45, 0.15000000000000013, 0
290, 41, 41, 45, 0.15000000000000013, 0
289, 41, 41, 45, 0.15000000000000013, 0
288, 41, 41, 45, 0.15000000000000013, 0
287, 41, 41, 45, 0.15000000000000013, 0
286, 41, 41, 45, 0.15000000000000013, 0
285, 41, 41, 45, 0.15000000000000013, 0
284, 41, 41, 45, 0.15000000000000013, 0
283, 41, 41, 45, 0.15000000000000013, 0
282, 41, 41, 45, 0.15000000000000013, 0
281, 41, 41, 45, 0.15000000000000013, 0
280, 41, 41, 45, 0.15000000000000013, 0
279, 41, 41, 45, 0.15000000000000013, 0
278, 41, 41, 45, 0.15000000000000013, 0
277, 41, 41, 45, 0.15000000000000013, 0
276, 41, 41, 45, 0.15000000000000013, 0
275, 41, 41, 45, 0.15000000000000013, 0
274, 41, 41, 45, 0.15000000000000013, 0
273, 41, 41, 45, 0.15000000000000013, 0
272, 41, 41, 45, 0.15000000000000013, 0
271, 41, 41, 45, 0.15000000000000013, 0
270, 41, 41, 45, 0.15000000000000013, 0
269, 41, 41, 45, 0.15000000000000013, 0
268, 41, 41, 45, 0.15000000000000013, 0
267, 41, 41, 45, 0.15000000000000013, 0
266, 41, 41, 45, 0.15000000000000013, 0
265, 41, 41, 45, 0.15000000000000013, 0
264, 41, 41, 45, 0.15000000000000013, 0
263, 41, 41, 45, 0.15000000000000013, 0
262, 41, 41, 45, 0.15000000000000013, 0
261, 41, 41, 45, 0.15000000000000013, 0
260, 41, 41, 45, 0.15000000000000013, 0
259, 41, 41, 45, 0.15000000000000013, 0
258, 41, 41, 45, 0.15000000000000013, 0
257, 41, 41, 45, 0.15000000000000013, 0
256, 41, 41, 45, 0.15000000000000013, 0
255, 41, 41, 45, 0.15000000000000013, 0
254, 41, 41, 45, 0.15000000000000013, 0
253, 41, 41, 45, 0.15000000000000013, 0
252, 41, 41, 45, 0.15000000000000013, 0
251, 41, 41, 45, 0.15000000000000013, 0
250, 41, 41, 45, 0.15000000000000013, 0
249, 41, 41, 45, 0.15000000000000013, 0
248, 41, 41, 45, 0.15000000000000013, 0
247, 45, 41, 45, 0.007500000000000062, 0
246, 45, 41, 45, 0.007500000000000062, 0
245, 45, 41, 45, 0.007500000000000062, 0
244, 45, 41, 45, 0.007500000000000062, 0
243, 45, 41, 45, 0.007500000000000062, 0
242, 45, 41, 45, 0.007500000000000062, 0
391, 45, 41, 45, 0.007500000000000062, 1
390, 45, 41, 45, 0.007500000000000062, 0
389, 45, 41, 45, 0.007500000000000062, 0
388, 45, 41, 45, 0.007500000000000062, 0
387, 45, 41, 45, 0.007500000000000062, 0
386, 45, 41, 45, 0.007500000000000062, 0
385, 45, 41, 45, 0.007500000000000062, 0
384, 45, 41, 45, 0.007500000000000062, 0
383, 45, 41, 45, 0.007500000000000062, 0
382, 45, 41, 45, 0.007500000000000062, 0
381, 41, 41, 45, 0.15000000000000013, 0
380, 41, 41, 45, 0.15000000000000013, 0
379, 41, 41, 45, 0.15000000000000013, 0
378, 41, 41, 45, 0.15000000000000013, 0
377, 41, 41, 45, 0.15000000000000013, 0
376, 41, 41, 45, 0.15000000000000013, 0
375, 41, 41, 45, 0.15000000000000013, 0
374, 41, 41, 45, 0.15000000000000013, 0
373, 41, 41, 45, 0.15000000000000013, 0
372, 41, 41, 45, 0.15000000000000013, 0
371, 41, 41, 45, 0.15000000000000013, 0
370, 41, 41, 45, 0.15000000000000013, 0
369, 41, 41, 45, 0.15000000000000013, 0
368, 41, 41, 45, 0.15000000000000013, 0
367, 41, 41, 45, 0.15000000000000013, 0
366, 41, 41, 45, 0.15000000000000013, 0
365, 41, 41, 45, 0.15000000000000013, 0
364, 41, 41, 45, 0.15000000000000013, 0
363, 41, 41, 45, 0.15000000000000013, 0
362, 41, 41, 45, 0.15000000000000013, 0
361, 41, 41, 45, 0.15000000000000013, 0
360, 41, 41, 45, 0.15000000000000013, 0
359, 41, 41, 45, 0.15000000000000013, 0
358, 41, 41, 45, 0.15000000000000013, 0
357, 41, 41, 45, 0.15000000000000013, 0
356, 41, 41, 45, 0.15000000000000013, 0
355, 41, 41, 45, 0.15000000000000013, 0
354, 41, 41, 45, 0.15000000000000013, 0
353, 41, 41, 45, 0.15000000000000013, 0
352, 41, 41, 45, 0.15000000000000013, 0
351, 41, 41, 45, 0.15000000000000013, 0
350, 41, 41, 45, 0.15000000000000013, 0
349, 41, 41, 45, 0.15000000000000013, 0
348, 41, 41, 45, 0.15000000000000013, 0
347, 41, 41, 45, 0.15000000000000013, 0
346, 41, 41, 45, 0.15000000000000013, 0
345, 41, 41, 45, 0.15000000000000013, 0
344, 41, 41, 45, 0.15000000000000013, 0
343, 41, 41, 45, 0.15000000000000013, 0
342, 41, 41, 45, 0.15000000000000013, 0
341, 41, 41, 45, 0.15000000000000013, 0
340, 41, 41, 45, 0.15000000000000013, 0
339, 41, 41, 45, 0.15000000000000013, 0
338, 41, 41, 45, 0.15000000000000013, 0
337, 41, 41, 45, 0.15000000000000013, 0
336, 41, 41, 45, 0.15000000000000013, 0
335, 41, 41, 45, 0.15000000000000013, 0
334, 41, 41, 45, 0.15000000000000013, 0
333, 41, 41, 45, 0.15000000000000013, 0
332, 41, 41, 45, 0.15000000000000013, 0
331, 41, 41, 45, 0.15000000000000013, 0
330, 41, 41, 45, 0.15000000000000013, 0
329, 41, 41, 45, 0.15000000000000013, 0
328, 41, 41, 45, 0.15000000000000013, 0
327, 41, 41, 45, 0.15000000000000013, 0
326, 41, 41, 45, 0.15000000000000013, 0
325, 41, 41, 45, 0.15000000000000013, 0
324, 41, 41, 45, 0.15000000000000013, 0
323, 41, 41, 45, 0.15000000000000013, 0
322, 41, 41, 45, 0.15000000000000013, 0
321, 41, 41, 45, 0.15000000000000013, 0
320, 41, 41, 45, 0.15000000000000013, 0
319, 41, 41, 45, 0.15000000000000013, 0
318, 41, 41, 45, 0.15000000000000013, 0
317, 41, 41, 45, 0.15000000000000013, 0
316, 41, 41, 45, 0.15000000000000013, 0
315, 41, 41, 45, 0.15000000000000013, 0
314, 41, 41, 45, 0.15000000000000013, 0
313, 41, 41, 45, 0.15000000000000013, 0
312, 41, 41, 45, 0.15000000000000013, 0
311, 41, 41, 45, 0.15000000000000013, 0
310, 41, 41, 45, 0.15000000000000013, 0
309, 41, 41, 45, 0.15000000000000013, 0
308, 41, 41, 45, 0.15000000000000013, 0
307, 41, 41, 45, 0.15000000000000013, 0
306, 41, 41, 45, 0.15000000000000013, 0
305, 41, 41, 45, 0.15000000000000013, 0
304, 41, 41, 45, 0.15000000000000013, 0
303, 35, 35, 45, 0.14999999999999997, 0
302, 35, 35, 45, 0.14999999999999997, 0
301, 35, 35, 45, 0.14999999999999997, 0
300, 35, 35, 45, 0.14999999999999997, 0
299, 35, 35, 45, 0.14999999999999997, 0
448, 35, 35, 45, 0.14999999999999997, 1
447, 35, 35, 45, 0.14999999999999997, 0
446, 35, 35, 45, 0.14999999999999997, 0
445, 35, 35, 45, 0.14999999999999997, 0
444, 35, 35, 45, 0.14999999999999997, 0
443, 35, 35, 45, 0.14999999999999997, 0
442, 35, 35, 45, 0.14999999999999997, 0
441, 35, 35, 45, 0.14999999999999997, 0
440, 41, 35, 45, 0.0645, 0
439, 41, 35, 45, 0.0645, 0
438, 41, 35, 45, 0.0645, 0
437, 41, 35, 45, 0.0645, 0
436, 41, 35, 45, 0.0645, 0
435, 41, 35, 45, 0.0645, 0
434, 41, 35, 45, 0.0645, 0
433, 41, 35, 45, 0.0645, 0
432, 41, 35, 45, 0.0645, 0
431, 41, 35, 45, 0.0645, 0
430, 41, 35, 45, 0.0645, 0
429, 41, 35, 45, 0.0645, 0
428, 41, 35, 45, 0.0645, 0
427, 41, 35, 45, 0.0645, 0
426, 41, 35, 45, 0.0645, 0
425, 41, 35, 45, 0.0645, 0
424, 41, 35, 45, 0.0645, 0
423, 41, 35, 45, 0.0645, 0
422, 41, 35, 45, 0.0645, 0
421, 41, 35, 45, 0.0645, 0
420, 41, 35, 45, 0.0645, 0
419, 41, 35, 45, 0.0645, 0
418, 41, 35, 45, 0.0645, 0
417, 41, 35, 45, 0.0645, 0
416, 41, 35, 45, 0.0645, 0
415, 41, 35, 45, 0.0645, 0
414, 41, 35, 45, 0.0645, 0
413, 41, 35, 45, 0.0645, 0
412, 41, 35, 45, 0.0645, 0
411, 41, 35, 45, 0.0645, 0
410, 41, 35, 45, 0.0645, 0
409, 41, 35, 45, 0.0645, 0
408, 41, 35, 45, 0.0645, 0
407, 41, 35, 45, 0.0645, 0
406, 41, 35, 45, 0.0645, 0
405, 41, 35, 45, 0.0645, 0
404, 41, 35, 45, 0.0645, 0
403, 41, 35, 45, 0.0645, 0
402, 41, 35, 45, 0.0645, 0
401, 41, 35, 45, 0.0645, 0
400, 41, 35, 45, 0.0645, 0
399, 41, 35, 45, 0.0645, 0
398, 41, 35, 45, 0.0645, 0
397, 41, 35, 45, 0.0645, 0
396, 41, 35, 45, 0.0645, 0
395, 41, 35, 45, 0.0645, 0
394, 41, 35, 45, 0.0645, 0
393, 41, 35, 45, 0.0645, 0
392, 41, 35, 45, 0.0645, 0
391, 41, 35, 45, 0.0645, 0
390, 41, 35, 45, 0.0645, 0
389, 41, 35, 45, 0.0645, 0
388, 41, 35, 45, 0.0645, 0
387, 41, 35, 45, 0.0645, 0
386, 41, 35, 45, 0.0645, 0
385, 41, 35, 45, 0.0645, 0
384, 41, 35, 45, 0.0645, 0
383, 41, 35, 45, 0.0645, 0
382, 41, 35, 45, 0.0645, 0
381, 41, 35, 45, 0.0645, 0
380, 41, 35, 45, 0.0645, 0
379, 41, 35, 45, 0.0645, 0
378, 41, 35, 45, 0.0645, 0
377, 41, 35, 45, 0.0645, 0
376, 41, 35, 45, 0.0645, 0
375, 41, 35, 45, 0.0645, 0
374, 41, 35, 45, 0.0645, 0
373, 41, 35, 45, 0.0645, 0
372, 41, 35, 45, 0.0645, 0
371, 41, 35, 45, 0.0645, 0
370, 41, 35, 45, 0.0645, 0
369, 41, 35, 45, 0.0645, 0
368, 41, 35, 45, 0.0645, 0
367, 41, 35, 45, 0.0645, 0
366, 41, 35, 45, 0.0645, 0
365, 41, 35, 45, 0.0645, 0
364, 41, 35, 45, 0.0645, 0
363, 41, 35, 45, 0.0645, 0
362, 41, 35, 45, 0.0645, 0
361, 41, 35, 45, 0.0645, 0
360, 41, 35, 45, 0.0645, 0
359, 41, 35, 45, 0.0645, 0
358, 41, 35, 45, 0.0645, 0
357, 41, 35, 45, 0.0645, 0
356, 41, 35, 45, 0.0645, 0
355, 41, 35, 45, 0.0645, 0
354, 41, 35, 45, 0.0645, 0
353, 41, 35, 45, 0.0645, 0
352, 41, 35, 45, 0.0645, 0
351, 41, 35, 45, 0.0645, 0
350, 41, 35, 45, 0.0645, 0
349, 41, 35, 45, 0.0645, 0
348, 41, 35, 45, 0.0645, 0
347, 41, 35, 45, 0.0645, 0
346, 41, 35, 45, 0.0645, 0
345, 41, 35, 45, 0.0645, 0
344, 41, 35, 45, 0.0645, 0
343, 41, 35, 45, 0.0645, 0
342, 41, 35, 45, 0.0645, 0
341, 41, 35, 45, 0.0645, 0
340, 41, 35, 45, 0.0645, 0
339, 41, 35, 45, 0.0645, 0
338, 41, 35, 45, 0.0645, 0
337, 41, 35, 45, 0.0645, 0
336, 41, 35, 45, 0.0645, 0
335, 41, 35, 45, 0.0645, 0
334, 41, 35, 45, 0.0645, 0
333, 41, 35, 45, 0.0645, 0
332, 41, 35, 45, 0.0645, 0
331, 41, 35, 45, 0.0645, 0
330, 41, 35, 45, 0.0645, 0
329, 41, 35, 45, 0.0645, 0
328, 41, 35, 45, 0.0645, 0
327, 41, 35, 45, 0.0645, 0
326, 41, 35, 45, 0.0645, 0
325, 41, 35, 45, 0.0645, 0
324, 41, 35, 45, 0.0645, 0
323, 41, 35, 45, 0.0645, 0
322, 41, 35, 45, 0.0645, 0
321, 41, 35, 45, 0.0645, 0
320, 41, 35, 45, 0.0645, 0
319, 41, 35, 45, 0.0645, 0
318, 41, 35, 45, 0.0645, 0
317, 41, 35, 45, 0.0645, 0
316, 41, 35, 45, 0.0645, 0
315, 41, 35, 45, 0.0645, 0
314, 41, 35, 45, 0.0645, 0
313, 41, 35, 45, 0.0645, 0
312, 41, 35, 45, 0.0645, 0
311, 41, 35, 45, 0.0645, 0
310, 41, 35, 45, 0.0645, 0
309, 41, 35, 45, 0.0645, 0
308, 41, 35, 45, 0.0645, 0
307, 41, 35, 45, 0.0645, 0
306, 41, 35, 45, 0.0645, 0
305, 41, 35, 45, 0.0645, 0
304, 41, 35, 45, 0.0645, 0
303, 41, 35, 45, 0.0645, 0
302, 41, 35, 45, 0.0645, 0
301, 41, 35, 45, 0.0645, 0
300, 41, 35, 45, 0.0645, 0
299, 41, 35, 45, 0.0645, 0
298, 41, 35, 45, 0.0645, 0
297, 41, 35, 45, 0.0645, 0
296, 41, 35, 45, 0.0645, 0
295, 41, 35, 45, 0.0645, 0
294, 41, 35, 45, 0.0645, 0
443, 41, 35, 45, 0.0645, 1
442, 41, 35, 45, 0.0645, 0
441, 41, 35, 45, 0.0645, 0
440, 41, 35, 45, 0.0645, 0
439, 41, 35, 45, 0.0645, 0
438, 41, 35, 45, 0.0645, 0
437, 41, 35, 45, 0.0645, 0
436, 41, 35, 45, 0.0645, 0
435, 41, 35, 45, 0.0645, 0
434, 41, 35, 45, 0.0645, 0
433, 41, 35, 45, 0.0645, 0
432, 41, 35, 45, 0.0645, 0
431, 41, 35, 45, 0.0645, 0
430, 41, 35, 45, 0.0645, 0
429, 28, 28, 45, 0.15000000000000002, 0
428, 41, 28, 45, 0.041029411764705925, 0
427, 41, 28, 45, 0.041029411764705925, 0
576, 41, 28, 45, 0.041029411764705925, 1
575, 41, 28, 45, 0.041029411764705925, 0
574, 41, 28, 45, 0.041029411764705925, 0
573, 41, 28, 45, 0.041029411764705925, 0
572, 41, 28, 45, 0.041029411764705925, 0
571, 41, 28, 45, 0.041029411764705925, 0
570, 41, 28, 45, 0.041029411764705925, 0
569, 41, 28, 45, 0.041029411764705925, 0
568, 41, 28, 45, 0.041029411764705925, 0
567, 41, 28, 45, 0.041029411764705925, 0
566, 41, 28, 45, 0.041029411764705925, 0
565, 41, 28, 45, 0.041029411764705925, 0
564, 41, 28, 45, 0.041029411764705925, 0
563, 41, 28, 45, 0.041029411764705925, 0
562, 41, 28, 45, 0.041029411764705925, 0
561, 41, 28, 45, 0.041029411764705925, 0
560, 41, 28, 45, 0.041029411764705925, 0
559, 41, 28, 45, 0.041029411764705925, 0
558, 41, 28, 45, 0.041029411764705925, 0
557, 41, 28, 45, 0.041029411764705925, 0
556, 41, 28, 45, 0.041029411764705925, 0
555, 41, 28, 45, 0.041029411764705925, 0
554, 41, 28, 45, 0.041029411764705925, 0
553, 41, 28, 45, 0.041029411764705925, 0
552, 41, 28, 45, 0.041029411764705925, 0
551, 41, 28, 45, 0.041029411764705925, 0
550, 41, 28, 45, 0.041029411764705925, 0
549, 41, 28, 45, 0.041029411764705925, 0
548, 41, 28, 45, 0.041029411764705925, 0
547, 41, 28, 45, 0.041029411764705925, 0
546, 41, 28, 45, 0.041029411764705925, 0
545, 41, 28, 45, 0.041029411764705925, 0
544, 41, 28, 45, 0.041029411764705925, 0
543, 41, 28, 45, 0.041029411764705925, 0
542, 41, 28, 45, 0.041029411764705925, 0
541, 41, 28, 45, 0.041029411764705925, 0
540, 41, 28, 45, 0.041029411764705925, 0
539, 41, 28, 45, 0.041029411764705925, 0
538, 41, 28, 45, 0.041029411764705925, 0
537, 41, 28, 45, 0.041029411764705925, 0
536, 41, 28, 45, 0.041029411764705925, 0
535, 41, 28, 45, 0.041029411764705925, 0
534, 41, 28, 45, 0.041029411764705925, 0
533, 41, 28, 45, 0.041029411764705925, 0
532, 41, 28, 45, 0.041029411764705925, 0
531, 41, 28, 45, 0.041029411764705925, 0
530, 41, 28, 45, 0.041029411764705925, 0
529, 41, 28, 45, 0.041029411764705925, 0
528, 41, 28, 45, 0.041029411764705925, 0
527, 41, 28, 45, 0.041029411764705925, 0
526, 41, 28, 45, 0.041029411764705925, 0
525, 41, 28, 45, 0.041029411764705925, 0
524, 41, 28, 45, 0.041029411764705925, 0
523, 41, 28, 45, 0.041029411764705925, 0
522, 41, 28, 45, 0.041029411764705925, 0
521, 41, 28, 45, 0.041029411764705925, 0
520, 41, 28, 45, 0.041029411764705925, 0
519, 41, 28, 45, 0.041029411764705925, 0
518, 41, 28, 45, 0.041029411764705925, 0
517, 41, 28, 45, 0.041029411764705925, 0
516, 41, 28, 45, 0.041029411764705925, 0
515, 41, 28, 45, 0.041029411764705925, 0
514, 41, 28, 45, 0.041029411764705925, 0
513, 41, 28, 45, 0.041029411764705925, 0
512, 41, 28, 45, 0.041029411764705925, 0
511, 41, 28, 45, 0.041029411764705925, 0
510, 41, 28, 45, 0.041029411764705925, 0
509, 41, 28, 45, 0.041029411764705925, 0
508, 41, 28, 45, 0.041029411764705925, 0
507, 41, 28, 45, 0.041029411764705925, 0
506, 41, 28, 45, 0.041029411764705925, 0
505, 41, 28, 45, 0.041029411764705925, 0
504, 41, 28, 45, 0.041029411764705925, 0
503, 41, 28, 45, 0.041029411764705925, 0
502, 41, 28, 45, 0.041029411764705925, 0
501, 41, 28, 45, 0.041029411764705925, 0
500, 41, 28, 45, 0.041029411764705925, 0
499, 41, 28, 45, 0.041029411764705925, 0
498, 41, 28, 45, 0.041029411764705925, 0
497, 41, 28, 45, 0.041029411764705925, 0
496, 41, 28, 45, 0.041029411764705925, 0
495, 41, 28, 45, 0.041029411764705925, 0
494, 41, 28, 45, 0.041029411764705925, 0
493, 41, 28, 45, 0.041029411764705925, 0
492, 41, 28, 45, 0.041029411764705925, 0
491, 41, 28, 45, 0.041029411764705925, 0
490, 41, 28, 45, 0.041029411764705925, 0
489, 41, 28, 45, 0.041029411764705925, 0
488, 41, 28, 45, 0.041029411764705925, 0
487, 41, 28, 45, 0.041029411764705925, 0
486, 41, 28, 45, 0.041029411764705925, 0
485, 41, 28, 45, 0.041029411764705925, 0
484, 41, 28, 45, 0.041029411764705925, 0
483, 41, 28, 45, 0.041029411764705925, 0
482, 41, 28, 45, 0.041029411764705925, 0
481, 41, 28, 45, 0.041029411764705925, 0
480, 41, 28, 45, 0.041029411764705925, 0
479, 41, 28, 45, 0.041029411764705925, 0
478, 41, 28, 45, 0.041029411764705925, 0
477, 41, 28, 45, 0.041029411764705925, 0
476, 41, 28, 45, 0.041029411764705925, 0
475, 41, 28, 45, 0.041029411764705925, 0
474, 41, 28, 45, 0.041029411764705925, 0
473, 41, 28, 45, 0.041029411764705925, 0
472, 41, 28, 45, 0.041029411764705925, 0
471, 41, 28, 45, 0.041029411764705925, 0
470, 41, 28, 45, 0.041029411764705925, 0
469, 41, 28, 45, 0.041029411764705925, 0
468, 41, 28, 45, 0.041029411764705925, 0
467, 41, 28, 45, 0.041029411764705925, 0
466, 41, 28, 45, 0.041029411764705925, 0
465, 41, 28, 45, 0.041029411764705925, 0
464, 41, 28, 45, 0.041029411764705925, 0
463, 41, 28, 45, 0.041029411764705925, 0
462, 41, 28, 45, 0.041029411764705925, 0
461, 41, 28, 45, 0.041029411764705925, 0
460, 41, 28, 45, 0.041029411764705925, 0
459, 41, 28, 45, 0.041029411764705925, 0
458, 41, 28, 45, 0.041029411764705925, 0
457, 41, 28, 45, 0.041029411764705925, 0
456, 41, 28, 45, 0.041029411764705925, 0
455, 41, 28, 45, 0.041029411764705925, 0
454, 41, 28, 45, 0.041029411764705925, 0
453, 41, 28, 45, 0.041029411764705925, 0
452, 41, 28, 45, 0.041029411764705925, 0
451, 41, 28, 45, 0.041029411764705925, 0
450, 41, 28, 45, 0.041029411764705925, 0
449, 41, 28, 45, 0.041029411764705925, 0
448, 41, 28, 45, 0.041029411764705925, 0
447, 41, 28, 45, 0.041029411764705925, 0
446, 41, 28, 45, 0.041029411764705925, 0
445, 41, 28, 45, 0.041029411764705925, 0
444, 41, 28, 45, 0.041029411764705925, 0
443, 41, 28, 45, 0.041029411764705925, 0
442, 41, 28, 45, 0.041029411764705925, 0
441, 41, 28, 45, 0.041029411764705925, 0
440, 41, 28, 45, 0.041029411764705925, 0
439, 41, 28, 45, 0.041029411764705925, 0
438, 41, 28, 45, 0.041029411764705925, 0
437, 41, 28, 45, 0.041029411764705925, 0
